go.itab.*google.golang.org/protobuf/internal/filedesc.FieldNumbers,google.golang.org/protobuf/internal/descfmt,40.000000
go.itab.*github.com/cpuguy83/go-md2man/v2/md2man.roffRenderer,github.com/russross,48.000000
go.itab.*github.com/gohugoio/hugo/hugolib.pageContentOutput,github.com/gohugoio/hugo,96.000000
go.itab.*google.golang.org/grpc/balancer/base.baseBalancer,google.golang.org/grpc,56.000000
go.itab.google.golang.org/protobuf/internal/filedesc.PlaceholderEnumValue,google.golang.org/protobuf/reflect,112.000000
type..eq.github.com/gohugoio/hugo/markup/highlight,336.000000
github.com/alecthomas/chroma/lexers/r,96.000000
go.itab.*google.golang.org/protobuf/types/descriptorpb.MethodOptions,google.golang.org/protobuf,80.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.EIndex,github.com/evanw/esbuild/internal/js_ast,32.000000
go.itab.*google.golang.org/genproto/googleapis/iam/credentials/v1.GenerateAccessTokenRequest,google.golang.org/protobuf,32.000000
type..eq.[3]github.com/alecthomas,176.000000
type..eq.[10]github.com,400.000000
type..eq.[2]github.com/aws/aws-sdk-go/aws,320.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.Value_HostFunction,google.golang.org/protobuf,32.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.Value_HslColor,google.golang.org/protobuf,32.000000
go.itab.*google.golang.org/genproto/googleapis/rpc/errdetails.Help_Link,google.golang.org,32.000000
go.itab.github.com/niklasfasching/go-org/org.Result,github.com/niklasfasching/go-org/org,32.000000
google.golang.org/api/storage,272.000000
google.golang.org/protobuf/internal/filetype,176.000000
go.itab.*github.com/bep/tmc.jsonMarshaler,github.com/bep,40.000000
go.itab.*github.com/disintegration/gift.resizeToFillFilter,github.com/disintegration/gift,40.000000
google.golang.org/api,4576.000000
go.itab.*github.com/gohugoio/hugo/hugolib.nopPageProcessor,github.com/gohugoio/hugo,48.000000
go.itab.*google.golang.org/protobuf/internal/impl.float32Converter,google.golang.org,72.000000
go.itab.*crypto/cipher.cbcDecrypter,crypto/cipher,40.000000
go.itab.*github.com/gohugoio/hugo/resources/resource_transformers/templates.executeAsTemplateTransform,github.com,40.000000
go.itab.*google.golang.org/genproto/googleapis/rpc/errdetails.Help,google.golang.org,32.000000
go.itab.*net/http.http2serverConn,net,56.000000
go.itab.github.com/gohugoio/hugo/resources/images.textFilter,github.com/disintegration/gift,40.000000
go.itab.*google.golang.org/genproto/googleapis/api/annotations.HttpRule_Post,google.golang.org,32.000000
go.itab.github.com/aws/aws-sdk-go/aws/signer/v4.inclusiveRules,github.com/aws/aws-sdk-go/aws/signer/v4,32.000000
type..eq.github.com/bep/godartsass,144.000000
github.com/yuin/goldmark/parser,192.000000
go.itab.*github.com/gohugoio/hugo/hugofs.RootMappingFs,github.com,128.000000
go.itab.*github.com/google/go-cmp/cmp.transformer,github.com/google/go-cmp,32.000000
go.itab.github.com/aws/aws-sdk-go/aws/credentials/stscreds.FetchTokenPath,github.com/aws/aws-sdk-go,32.000000
go.itab.*github.com/getkin/kin-openapi/openapi3.RequestBody,github.com/getkin/kin-openapi/jsoninfo,40.000000
go.itab.github.com/Azure/azure-pipeline-go/pipeline.methodFactoryMarker,github.com/Azure,32.000000
go.itab.*github.com/yuin/goldmark/parser.fencedCodeBlockParser,github.com/yuin/goldmark/parser,72.000000
go.itab.golang.org/x/text/internal/language.Tag,golang.org/x/text,40.000000
go.itab.*github.com/mitchellh,64.000000
go.itab.*github.com/evanw/esbuild/internal/css_ast.RComment,github.com/evanw/esbuild,40.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.ENull,github.com/evanw,32.000000
go.itab.*github.com/gohugoio/hugo/deps.Deps,github.com/gohugoio/hugo,40.000000
go.itab.*github.com/yuin/goldmark/ast.Blockquote,github.com/yuin/goldmark,288.000000
go.itab.github.com/aws/aws-sdk-go/private/protocol/eventstream.BytesValue,github.com/aws/aws-sdk-go/private,56.000000
github.com/cli,32.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.SExportStar,github.com,32.000000
go.itab.*github.com/yuin/goldmark/ast.Blockquote,github.com/yuin,288.000000
go.itab.*html,32.000000
type..hash.google.golang.org,272.000000
go.itab.*crypto/des.tripleDESCipher,crypto/cipher,48.000000
go.itab.*github.com/yuin/goldmark/parser.ids,github.com/yuin,40.000000
go.itab.*google.golang.org/protobuf/internal/impl.int32Converter,google.golang.org,72.000000
go.itab.*net.Resolver,google.golang.org/grpc/internal/resolver/dns,48.000000
go.itab.*google.golang.org/grpc.ccBalancerWrapper,google.golang.org/grpc,72.000000
github.com/ghodss/yaml,112.000000
go.itab.*encoding/gob.structType,encoding/gob,64.000000
go.itab.*github.com/gohugoio/hugo/resources/postpub.PostPublishResource,github.com/gohugoio/hugo/resources/postpub,8856.000000
go.itab.github.com/gohugoio/hugo/resources/images.resamp,github.com/disintegration,40.000000
go.itab.*github.com/aws/aws-sdk-go/aws/session.credProviderError,github.com/aws/aws-sdk-go/aws/credentials,40.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.EAwait,github.com/evanw/esbuild,32.000000
go.itab.*gopkg.in,32.000000
google.golang.org/genproto/googleapis/type,144.000000
type..eq.[3]github.com/evanw/esbuild/internal/css_ast,144.000000
type..eq.github.com/pkg/errors,144.000000
go.itab.github.com/gohugoio/hugo/markup/asciidocext.asciidocResult,github.com/gohugoio/hugo,32.000000
go.itab.github.com/googleapis/gax-go/v2.retryerOption,github.com,32.000000
github.com/aws/aws-sdk-go/private/protocol/xml,496.000000
go.itab.*github.com/evanw/esbuild/internal/css_ast.RKnownAt,github.com/evanw/esbuild/internal/css_ast,40.000000
go.itab.*github.com/gohugoio/hugo/hugolib.pageForRenderHooks,github.com,928.000000
go.itab.*github.com/gohugoio/hugo/resources.imageResource,github.com,96.000000
go.itab.*github.com/tdewolff/minify/v2.cmdMinifier,github.com/tdewolff,32.000000
go.itab.*google.golang.org/protobuf/internal/filedesc.FieldNumbers,google.golang.org/protobuf,96.000000
google.golang.org/grpc/encoding/proto,176.000000
go.itab.*go.opencensus.io/plugin/ochttp.traceTransport,net/http,32.000000
go.itab.*mime/quotedprintable,32.000000
go.itab.github.com/gohugoio/hugo/hugolib.targetPathsHolder,github.com/gohugoio/hugo/resources,40.000000
go.itab.golang.org/x/text/encoding/charmap.charmapEncoder,golang.org,40.000000
gopkg.in/yaml%2ev2,208.000000
type..eq.github.com/google/go-cmp/cmp/internal,144.000000
github.com/aws/aws-sdk-go/private/checksum,96.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.BMissing,github.com/evanw/esbuild/internal/js_ast,32.000000
go.itab.*github.com/tdewolff/parse/v2/js.DebuggerStmt,github.com/tdewolff/parse,56.000000
